ENS ID,Transcript length (including UTRs and CDS),Chromosome,HGNC symbol
ENSG00000264203,,16,
ENSG00000270124,,16,
ENSG00000260417,,16,
ENSG00000131149,,16,
ENSG00000263968,,16,
ENSG00000131153,,16,
ENSG00000154102,,16,
ENSG00000222190,,16,
ENSG00000269898,,16,
ENSG00000131148,,16,
ENSG00000252311,,16,
ENSG00000270184,,16,
ENSG00000270159,,16,
ENSG00000131143,,16,
ENSG00000270698,,16,
ENSG00000214259,,16,
ENSG00000140968,,16,
ENSG00000268804,,16,
ENSG00000269667,,16,
ENSG00000261177,,16,
ENSG00000268078,,16,
ENSG00000268505,,16,
ENSG00000269186,,16,
ENSG00000270058,,16,
ENSG00000268754,,16,
ENSG00000199949,,16,
ENSG00000268532,,16,
ENSG00000168367,,16,
ENSG00000269826,,16,
ENSG00000268473,,16,
ENSG00000268388,,16,
ENSG00000103241,,16,
ENSG00000270020,,16,
ENSG00000243697,,16,
ENSG00000103248,,16,
ENSG00000260944,,16,
ENSG00000176692,,16,
ENSG00000176678,,16,
ENSG00000260387,,16,
ENSG00000261161,,16,
ENSG00000260026,,16,
ENSG00000261175,,16,
ENSG00000260795,,16,
ENSG00000232190,,16,
ENSG00000261363,,16,
ENSG00000260456,,16,
ENSG00000261095,,16,
ENSG00000261651,,16,
ENSG00000261697,,16,
ENSG00000243705,,16,
ENSG00000239186,,16,
ENSG00000270006,,16,
ENSG00000103264,,16,
ENSG00000269901,,16,
ENSG00000140941,,16,
ENSG00000261592,,16,
ENSG00000140948,,16,
ENSG00000260750,,16,
ENSG00000269935,,16,
ENSG00000154118,,16,
ENSG00000226180,,16,
ENSG00000104731,,16,
ENSG00000205047,,16,
ENSG00000260671,,16,
ENSG00000260498,,16,
ENSG00000260177,,16,
ENSG00000103257,,16,
ENSG00000260466,,16,
ENSG00000174990,,16,
ENSG00000260603,,16,
ENSG00000270385,,16,
ENSG00000260443,,16,
ENSG00000172530,,16,
ENSG00000261193,,16,
ENSG00000260166,,16,
ENSG00000205037,,16,
ENSG00000260162,,16,
ENSG00000261327,,16,
ENSG00000261816,,16,
ENSG00000260420,,16,
ENSG00000261273,,16,
ENSG00000225614,,16,
ENSG00000179588,,16,
ENSG00000263456,,16,
ENSG00000261744,,16,
ENSG00000158545,,16,
ENSG00000124391,,16,
ENSG00000051523,,16,
ENSG00000167508,,16,
ENSG00000260630,,16,
ENSG00000185669,,16,
ENSG00000158717,,16,
ENSG00000174177,,16,
ENSG00000103335,,16,
ENSG00000265672,,16,
ENSG00000260121,,16,
ENSG00000224888,,16,
ENSG00000260617,,16,
ENSG00000182376,,16,
ENSG00000167513,,16,
ENSG00000198931,,16,
ENSG00000141012,,16,
ENSG00000269422,,16,
ENSG00000167515,,16,
ENSG00000205022,,16,
ENSG00000129993,,16,
ENSG00000259881,,16,
ENSG00000261226,,16,
ENSG00000205018,,16,
ENSG00000259989,,16,
ENSG00000256982,,16,
ENSG00000176715,,16,
ENSG00000261546,,16,
ENSG00000180422,,16,
ENSG00000205015,,16,
ENSG00000129910,,16,
ENSG00000259803,,16,
ENSG00000259877,,16,
ENSG00000170100,,16,
ENSG00000260637,,16,
ENSG00000167522,,16,
ENSG00000268218,,16,
ENSG00000260279,,16,
ENSG00000261253,,16,
ENSG00000261574,,16,
ENSG00000261692,,16,
ENSG00000252887,,16,
ENSG00000270832,,16,
ENSG00000197912,,16,
ENSG00000261118,,16,
ENSG00000252579,,16,
ENSG00000167526,,16,
ENSG00000200084,,16,
ENSG00000178773,,16,
ENSG00000015413,,16,
ENSG00000131165,,16,
ENSG00000167523,,16,
ENSG00000185324,,16,
ENSG00000260259,,16,
ENSG00000158792,,16,
ENSG00000075399,,16,
ENSG00000261373,,16,
ENSG00000158805,,16,
ENSG00000187741,,16,
ENSG00000204991,,16,
ENSG00000141002,,16,
ENSG00000258839,,16,
ENSG00000258947,,16,
ENSG00000259006,,16,
ENSG00000140995,,16,
ENSG00000261317,,16,
ENSG00000177946,,16,
ENSG00000223959,,16,
ENSG00000003249,,16,
ENSG00000141013,,16,
ENSG00000221819,,16,
ENSG00000222019,,16,
ENSG00000126856,,16,
ENSG00000261812,,16,
ENSG00000260528,,16,
ENSG00000260507,,16,
ENSG00000261172,,16,
ENSG00000222359,,16,
ENSG00000260923,,16,
ENSG00000273288,,16,
ENSG00000265403,,17,
ENSG00000264429,,17,
ENSG00000262213,,17,
ENSG00000205899,,17,
ENSG00000184811,,17,
ENSG00000108953,,17,
ENSG00000167703,,17,
ENSG00000243704,,17,
ENSG00000238946,,17,
ENSG00000074660,,17,
ENSG00000167705,,17,
ENSG00000174231,,17,
ENSG00000185561,,17,
ENSG00000186594,,17,
ENSG00000167716,,17,
ENSG00000265504,,17,
ENSG00000267200,,17,
ENSG00000267195,,17,
ENSG00000265777,,17,
ENSG00000212552,,17,
ENSG00000243049,,17,
ENSG00000262953,,17,
ENSG00000007168,,17,
ENSG00000262480,,17,
ENSG00000239024,,17,
ENSG00000239884,,17,
ENSG00000272911,,17,
ENSG00000132361,,17,
ENSG00000262050,,17,
ENSG00000261963,,17,
ENSG00000265566,,17,
ENSG00000132359,,17,
ENSG00000262884,,17,
ENSG00000262628,,17,
ENSG00000184166,,17,
ENSG00000142163,,17,
ENSG00000183024,,17,
ENSG00000261848,,17,
ENSG00000262085,,17,
ENSG00000172150,,17,
ENSG00000172146,,17,
ENSG00000255095,,17,
ENSG00000262106,,17,
ENSG00000221882,,17,
ENSG00000262670,,17,
ENSG00000180090,,17,
ENSG00000180068,,17,
ENSG00000272546,,17,
ENSG00000267129,,17,
ENSG00000180042,,17,
ENSG00000180016,,17,
ENSG00000159961,,17,
ENSG00000127780,,17,
ENSG00000141255,,17,
ENSG00000108381,,17,
ENSG00000167723,,17,
ENSG00000262194,,17,
ENSG00000262758,,17,
ENSG00000252456,,17,
ENSG00000238807,,17,
ENSG00000251812,,17,
ENSG00000207390,,17,
ENSG00000263882,,17,
ENSG00000222429,,17,
ENSG00000141503,,17,
ENSG00000230201,,17,
ENSG00000263599,,17,
ENSG00000264113,,17,
ENSG00000108556,,17,
ENSG00000205710,,17,
ENSG00000185245,,17,
ENSG00000203562,,17,
ENSG00000029725,,17,
ENSG00000108559,,17,
ENSG00000263220,,17,
ENSG00000129197,,17,
ENSG00000263272,,17,
ENSG00000108561,,17,
ENSG00000005100,,17,
ENSG00000206618,,17,
ENSG00000200914,,17,
ENSG00000212734,,17,
ENSG00000264468,,17,
ENSG00000262990,,17,
ENSG00000244283,,17,
ENSG00000132530,,17,
ENSG00000177294,,17,
ENSG00000167858,,17,
ENSG00000262943,,17,
ENSG00000215067,,17,
ENSG00000262503,,17,
ENSG00000263316,,17,
ENSG00000262089,,17,
ENSG00000108839,,17,
ENSG00000219200,,17,
ENSG00000258315,,17,
ENSG00000267532,,17,
ENSG00000161940,,17,
ENSG00000174327,,17,
ENSG00000174326,,17,
ENSG00000262067,,17,
ENSG00000132514,,17,
ENSG00000161944,,17,
ENSG00000213876,,17,
ENSG00000141505,,17,
ENSG00000199053,,17,
ENSG00000004975,,17,
ENSG00000040633,,17,
ENSG00000170296,,17,
ENSG00000175826,,17,
ENSG00000170291,,17,
ENSG00000181885,,17,
ENSG00000202251,,17,
ENSG00000169992,,17,
ENSG00000181323,,17,
ENSG00000184560,,17,
ENSG00000181284,,17,
ENSG00000161958,,17,
ENSG00000170175,,17,
ENSG00000174282,,17,
ENSG00000259224,,17,
ENSG00000181222,,17,
ENSG00000201489,,17,
ENSG00000239697,,17,
ENSG00000161955,,17,
ENSG00000161956,,17,
ENSG00000161960,,17,
ENSG00000209582,,17,
ENSG00000238917,,17,
ENSG00000129226,,17,
ENSG00000233223,,17,
ENSG00000129255,,17,
ENSG00000129194,,17,
ENSG00000129245,,17,
ENSG00000251860,,17,
ENSG00000268503,,17,
ENSG00000129214,,17,
ENSG00000141504,,17,
ENSG00000129244,,17,
ENSG00000262251,,17,
ENSG00000252835,,17,
ENSG00000262492,,17,
ENSG00000132518,,17,
ENSG00000238676,,17,
ENSG00000179593,,17,
ENSG00000263427,,17,
ENSG00000179477,,17,
ENSG00000214999,,17,
ENSG00000264005,,17,
ENSG00000179148,,17,
ENSG00000179111,,17,
ENSG00000179094,,17,
ENSG00000220205,,17,
ENSG00000179029,,17,
ENSG00000266824,,17,
ENSG00000266638,,17,
ENSG00000196544,,17,
ENSG00000271002,,17,
ENSG00000178999,,17,
ENSG00000178977,,17,
ENSG00000269928,,17,
ENSG00000178971,,17,
ENSG00000178921,,17,
ENSG00000269947,,17,
ENSG00000125434,,17,
ENSG00000108961,,17,
ENSG00000271029,,17,
ENSG00000198844,,17,
ENSG00000226871,,17,
ENSG00000212206,,17,
ENSG00000266279,,17,
ENSG00000184650,,17,
ENSG00000198150,,17,
ENSG00000265749,,17,
ENSG00000184619,,17,
ENSG00000161970,,17,
ENSG00000189051,,17,
ENSG00000166579,,17,
ENSG00000133026,,17,
ENSG00000252363,,17,
ENSG00000241708,,17,
ENSG00000270606,,17,
ENSG00000244604,,17,
ENSG00000161973,,17,
ENSG00000183318,,17,
ENSG00000185156,,17,
ENSG00000174083,,17,
ENSG00000141506,,17,
ENSG00000266389,,17,
ENSG00000265975,,17,
ENSG00000065320,,17,
ENSG00000262966,,17,
ENSG00000170310,,17,
ENSG00000263708,,17,
ENSG00000225751,,17,
ENSG00000262815,,17,
ENSG00000263051,,17,
ENSG00000271851,,17,
ENSG00000166596,,17,
ENSG00000241654,,17,
ENSG00000265349,,17,
ENSG00000154914,,17,
ENSG00000262296,,17,
ENSG00000221486,,17,
ENSG00000264194,,17,
ENSG00000273290,,17,
ENSG00000207242,,17,
ENSG00000221701,,17,
ENSG00000243346,,17,
ENSG00000188803,,17,
ENSG00000253002,,17,
ENSG00000264727,,17,
ENSG00000007174,,17,
ENSG00000263623,,17,
ENSG00000263684,,17,
ENSG00000266368,,17,
ENSG00000154957,,17,
ENSG00000252707,,17,
ENSG00000266297,,17,
ENSG00000265503,,17,
ENSG00000266152,,17,
ENSG00000266115,,17,
ENSG00000221698,,17,
ENSG00000252305,,17,
ENSG00000238806,,17,
ENSG00000265110,,17,
ENSG00000200437,,17,
ENSG00000239888,,17,
ENSG00000241322,,17,
ENSG00000252129,,17,
ENSG00000221926,,17,
ENSG00000266261,,17,
ENSG00000108452,,17,
ENSG00000187607,,17,
ENSG00000233966,,17,
ENSG00000214946,,17,
ENSG00000233002,,17,
ENSG00000267227,,17,
ENSG00000233193,,17,
ENSG00000227255,,17,
ENSG00000235430,,17,
ENSG00000251829,,17,
ENSG00000227018,,17,
ENSG00000179277,,17,
ENSG00000265519,,17,
ENSG00000233090,,17,
ENSG00000237057,,17,
ENSG00000227790,,17,
ENSG00000170425,,17,
ENSG00000214941,,17,
ENSG00000011295,,17,
ENSG00000141027,,17,
ENSG00000227782,,17,
ENSG00000233979,,17,
ENSG00000252383,,17,
ENSG00000199674,,17,
ENSG00000239221,,17,
ENSG00000108474,,17,
ENSG00000221355,,17,
ENSG00000166582,,17,
ENSG00000170315,,17,
ENSG00000265095,,17,
ENSG00000264739,,17,
ENSG00000187688,,17,
ENSG00000175061,,17,
ENSG00000266651,,17,
ENSG00000181350,,17,
ENSG00000141040,,17,
ENSG00000266803,,17,
ENSG00000235554,,17,
ENSG00000197566,,17,
ENSG00000264765,,17,
ENSG00000264359,,17,
ENSG00000231458,,17,
ENSG00000170160,,17,
ENSG00000252446,,17,
ENSG00000265680,,17,
ENSG00000226478,,17,
ENSG00000188933,,17,
ENSG00000266129,,17,
ENSG00000264673,,17,
ENSG00000266486,,17,
ENSG00000264729,,17,
ENSG00000264892,,17,
ENSG00000226145,,17,
ENSG00000227300,,17,
ENSG00000131885,,17,
ENSG00000205312,,17,
ENSG00000229749,,17,
ENSG00000265853,,17,
ENSG00000128438,,17,
ENSG00000240505,,17,
ENSG00000230709,,17,
ENSG00000230969,,17,
ENSG00000260328,,17,
ENSG00000133030,,17,
ENSG00000225442,,17,
ENSG00000263624,,17,
ENSG00000206859,,17,
ENSG00000243370,,17,
ENSG00000179598,,17,
ENSG00000154803,,17,
ENSG00000266498,,17,
ENSG00000226359,,17,
ENSG00000141030,,17,
ENSG00000205309,,17,
ENSG00000215030,,17,
ENSG00000227158,,17,
ENSG00000230865,,17,
ENSG00000201741,,17,
ENSG00000141026,,17,
ENSG00000108551,,17,
ENSG00000206730,,17,
ENSG00000207839,,17,
ENSG00000201378,,17,
ENSG00000238691,,17,
ENSG00000267350,,17,
ENSG00000171916,,17,
ENSG00000167494,,17,
ENSG00000233327,,17,
ENSG00000273018,,17,
ENSG00000213077,,17,
ENSG00000227689,,17,
ENSG00000154874,,17,
ENSG00000227077,,17,
ENSG00000264948,,17,
ENSG00000189375,,17,
ENSG00000262262,,17,
ENSG00000174977,,17,
ENSG00000249459,,17,
ENSG00000264885,,17,
ENSG00000240445,,17,
ENSG00000224126,,17,
ENSG00000108448,,17,
ENSG00000265693,,17,
ENSG00000171931,,17,
ENSG00000171928,,17,
ENSG00000265478,,17,
ENSG00000250111,,17,
ENSG00000264485,,17,
ENSG00000141127,,17,
ENSG00000264273,,17,
ENSG00000235672,,17,
ENSG00000212618,,17,
ENSG00000154025,,17,
ENSG00000196893,,17,
ENSG00000188522,,17,
ENSG00000263045,,17,
ENSG00000154016,,17,
ENSG00000265185,,17,
ENSG00000262074,,17,
ENSG00000230197,,17,
ENSG00000265746,,17,
ENSG00000263394,,17,
ENSG00000228157,,17,
ENSG00000262202,,17,
ENSG00000189152,,17,
ENSG00000214844,,17,
ENSG00000262319,,17,
ENSG00000266664,,17,
ENSG00000197665,,17,
ENSG00000262292,,17,
ENSG00000266311,,17,
ENSG00000261987,,17,
ENSG00000263934,,17,
ENSG00000264940,,17,
ENSG00000236022,,17,
ENSG00000263206,,17,
ENSG00000072134,,17,
ENSG00000230493,,17,
ENSG00000235397,,17,
ENSG00000108641,,17,
ENSG00000221540,,17,
ENSG00000166484,,17,
ENSG00000166482,,17,
ENSG00000128482,,17,
ENSG00000265126,,17,
ENSG00000227078,,17,
ENSG00000265335,,17,
ENSG00000235979,,17,
ENSG00000189343,,17,
ENSG00000231477,,17,
ENSG00000263726,,17,
ENSG00000142494,,17,
ENSG00000228331,,17,
ENSG00000266079,,17,
ENSG00000262769,,17,
ENSG00000228983,,17,
ENSG00000263107,,17,
ENSG00000266179,,17,
ENSG00000271900,,17,
ENSG00000227225,,17,
ENSG00000242752,,17,
ENSG00000228725,,17,
ENSG00000224254,,17,
ENSG00000231625,,17,
ENSG00000072210,,17,
ENSG00000264932,,17,
ENSG00000252349,,17,
ENSG00000180638,,17,
ENSG00000262681,,17,
ENSG00000264785,,17,
ENSG00000108602,,17,
ENSG00000230607,,17,
ENSG00000083290,,17,
ENSG00000231096,,17,
ENSG00000270091,,17,
ENSG00000108599,,17,
ENSG00000266126,,17,
ENSG00000261033,,17,
ENSG00000128487,,17,
ENSG00000225681,,17,
ENSG00000225014,,17,
ENSG00000212186,,17,
ENSG00000263494,,17,
ENSG00000252971,,17,
ENSG00000154898,,17,
ENSG00000266839,,17,
ENSG00000266339,,17,
ENSG00000214832,,17,
ENSG00000189423,,17,
ENSG00000237911,,17,
ENSG00000205217,,17,
ENSG00000265556,,17,
ENSG00000230528,,17,
ENSG00000170298,,17,
ENSG00000229586,,17,
ENSG00000263976,,17,
ENSG00000230088,,17,
ENSG00000214822,,17,
ENSG00000266925,,17,
ENSG00000231645,,17,
ENSG00000205215,,17,
ENSG00000266042,,17,
ENSG00000260907,,17,
ENSG00000265916,,17,
ENSG00000264981,,17,
ENSG00000235203,,17,
ENSG00000267075,,17,
ENSG00000230339,,17,
ENSG00000263946,,17,
ENSG00000235323,,17,
ENSG00000264422,,17,
ENSG00000214819,,17,
ENSG00000231258,,17,
ENSG00000188013,,17,
ENSG00000232889,,17,
ENSG00000226096,,17,
ENSG00000235546,,17,
ENSG00000227685,,17,
ENSG00000266364,,17,
ENSG00000236504,,17,
ENSG00000264874,,17,
ENSG00000226521,,17,
ENSG00000187870,,17,
ENSG00000218454,,17,
ENSG00000213671,,17,
ENSG00000226549,,17,
ENSG00000264215,,17,
ENSG00000264662,,17,
ENSG00000226981,,17,
ENSG00000205212,,17,
ENSG00000266369,,17,
ENSG00000233098,,17,
ENSG00000252483,,17,
ENSG00000265790,,17,
ENSG00000265099,,17,
ENSG00000244456,,17,
ENSG00000264660,,17,
ENSG00000266009,,17,
ENSG00000263729,,17,
ENSG00000124422,,17,
ENSG00000236819,,17,
ENSG00000109016,,17,
ENSG00000178307,,17,
ENSG00000235530,,17,
ENSG00000263815,,17,
ENSG00000154035,,17,
ENSG00000266563,,17,
ENSG00000034152,,17,
ENSG00000184185,,17,
ENSG00000265881,,17,
ENSG00000265043,,17,
ENSG00000244582,,17,
ENSG00000265265,,17,
ENSG00000212719,,17,
ENSG00000266466,,17,
ENSG00000266673,,17,
ENSG00000266050,,17,
ENSG00000264245,,17,
ENSG00000216100,,17,
ENSG00000263375,,17,
ENSG00000265019,,17,
ENSG00000265233,,17,
ENSG00000264617,,17,
ENSG00000263563,,17,
ENSG00000263725,,17,
ENSG00000263609,,17,
ENSG00000264956,,17,
ENSG00000266691,,17,
ENSG00000222770,,17,
ENSG00000178130,,17,
ENSG00000264811,,17,
ENSG00000265567,,17,
ENSG00000264562,,17,
ENSG00000266806,,17,
ENSG00000266172,,17,
ENSG00000266795,,17,
ENSG00000264939,,17,
ENSG00000266836,,17,
ENSG00000261020,,17,
ENSG00000264543,,17,
ENSG00000266885,,17,
ENSG00000266529,,17,
ENSG00000256618,,17,
ENSG00000243655,,17,
ENSG00000264168,,17,
ENSG00000263914,,17,
ENSG00000240103,,17,
ENSG00000263483,,17,
ENSG00000264316,,17,
ENSG00000264930,,17,
ENSG00000264262,,17,
ENSG00000265114,,17,
ENSG00000264431,,17,
ENSG00000264970,,17,
ENSG00000263433,,17,
ENSG00000264734,,17,
ENSG00000264172,,17,
ENSG00000266736,,17,
ENSG00000264837,,17,
ENSG00000265646,,17,
ENSG00000265246,,17,
ENSG00000239223,,17,
ENSG00000213664,,17,
ENSG00000265453,,17,
ENSG00000263583,,17,
ENSG00000109046,,17,
ENSG00000264469,,17,
ENSG00000266313,,17,
ENSG00000265683,,17,
ENSG00000266356,,17,
ENSG00000266433,,17,
ENSG00000141068,,17,
ENSG00000265801,,17,
ENSG00000263368,,17,
ENSG00000266853,,17,
ENSG00000266872,,17,
ENSG00000168961,,17,
ENSG00000264216,,17,
ENSG00000265788,,17,
ENSG00000265041,,17,
ENSG00000266771,,17,
ENSG00000264240,,17,
ENSG00000264689,,17,
ENSG00000263604,,17,
ENSG00000263472,,17,
ENSG00000265833,,17,
ENSG00000266416,,17,
ENSG00000266786,,17,
ENSG00000007171,,17,
ENSG00000266527,,17,
ENSG00000232859,,17,
ENSG00000260019,,17,
ENSG00000251818,,17,
ENSG00000266190,,17,
ENSG00000202389,,17,
ENSG00000087095,,17,
ENSG00000252283,,17,
ENSG00000240873,,17,
ENSG00000203484,,17,
ENSG00000203483,,17,
ENSG00000255851,,17,
ENSG00000197825,,17,
ENSG00000267644,,17,
ENSG00000203482,,17,
ENSG00000237575,,17,
ENSG00000267259,,17,
ENSG00000203480,,17,
ENSG00000266830,,17,
ENSG00000265060,,17,
ENSG00000203479,,17,
ENSG00000263788,,17,
ENSG00000260777,,17,
ENSG00000266306,,17,
ENSG00000264029,,17,
ENSG00000265480,,17,
ENSG00000203478,,17,
ENSG00000203465,,17,
ENSG00000203477,,17,
ENSG00000268206,,17,
ENSG00000109084,,17,
ENSG00000109083,,17,
ENSG00000109079,,17,
ENSG00000004142,,17,
ENSG00000244045,,17,
ENSG00000264302,,17,
ENSG00000109072,,17,
ENSG00000004139,,17,
ENSG00000076351,,17,
ENSG00000264098,,17,
ENSG00000265254,,17,
ENSG00000265541,,17,
ENSG00000263870,,17,
ENSG00000258472,,17,
ENSG00000183405,,17,
ENSG00000007216,,17,
ENSG00000109101,,17,
ENSG00000109103,,17,
ENSG00000087111,,17,
ENSG00000109107,,17,
ENSG00000265168,,17,
ENSG00000076382,,17,
ENSG00000227543,,17,
ENSG00000264608,,17,
ENSG00000167524,,17,
ENSG00000007202,,17,
ENSG00000264044,,17,
ENSG00000109113,,17,
ENSG00000198242,,17,
ENSG00000238423,,17,
ENSG00000264577,,17,
ENSG00000238649,,17,
ENSG00000160606,,17,
ENSG00000160602,,17,
ENSG00000267729,,17,
ENSG00000265073,,17,
ENSG00000076604,,17,
ENSG00000265474,,17,
ENSG00000173065,,17,
ENSG00000243053,,17,
ENSG00000238516,,17,
ENSG00000264138,,17,
ENSG00000132591,,17,
ENSG00000264066,,17,
ENSG00000132589,,17,
ENSG00000264304,,17,
ENSG00000266642,,17,
ENSG00000167536,,17,
ENSG00000109118,,17,
ENSG00000265845,,17,
ENSG00000265908,,17,
ENSG00000179761,,17,
ENSG00000063015,,17,
ENSG00000263613,,17,
ENSG00000238007,,17,
ENSG00000263781,,17,
ENSG00000196535,,17,
ENSG00000221995,,17,
ENSG00000263709,,17,
ENSG00000264050,,17,
ENSG00000178082,,17,
ENSG00000108255,,17,
ENSG00000108256,,17,
ENSG00000239256,,17,
ENSG00000266111,,17,
ENSG00000264808,,17,
ENSG00000222363,,17,
ENSG00000160551,,17,
ENSG00000253064,,17,
ENSG00000202205,,17,
ENSG00000168792,,17,
ENSG00000167543,,17,
ENSG00000264290,,17,
ENSG00000108262,,17,
ENSG00000198720,,17,
ENSG00000264647,,17,
ENSG00000167549,,17,
ENSG00000264007,,17,
ENSG00000141298,,17,
ENSG00000263370,,17,
ENSG00000222858,,17,
ENSG00000265625,,17,
ENSG00000264031,,17,
ENSG00000240531,,17,
ENSG00000263657,,17,
ENSG00000265713,,17,
ENSG00000252657,,17,
ENSG00000240074,,17,
ENSG00000263477,,17,
ENSG00000239129,,17,
ENSG00000176927,,17,
ENSG00000264435,,17,
ENSG00000264715,,17,
ENSG00000207011,,17,
ENSG00000265289,,17,
ENSG00000266876,,17,
ENSG00000265394,,17,
ENSG00000126653,,17,
ENSG00000265739,,17,
ENSG00000266987,,17,
ENSG00000252112,,17,
ENSG00000222679,,17,
ENSG00000207132,,17,
ENSG00000201255,,17,
ENSG00000108587,,17,
ENSG00000264958,,17,
ENSG00000263860,,17,
ENSG00000264242,,17,
ENSG00000266733,,17,
ENSG00000259928,,17,
ENSG00000231870,,17,
ENSG00000231421,,17,
ENSG00000214719,,17,
ENSG00000248121,,17,
ENSG00000264943,,17,
ENSG00000250462,,17,
ENSG00000241631,,17,
ENSG00000264538,,17,
ENSG00000265443,,17,
ENSG00000263603,,17,
ENSG00000176390,,17,
ENSG00000265791,,17,
ENSG00000266490,,17,
ENSG00000242439,,17,
ENSG00000176208,,17,
ENSG00000212190,,17,
ENSG00000265334,,17,
ENSG00000263531,,17,
ENSG00000266274,,17,
ENSG00000265444,,17,
ENSG00000239595,,17,
ENSG00000264862,,17,
ENSG00000207614,,17,
ENSG00000221038,,17,
ENSG00000265976,,17,
ENSG00000199187,,17,
ENSG00000202026,,17,
ENSG00000178691,,17,
ENSG00000253058,,17,
ENSG00000264300,,17,
ENSG00000185158,,17,
ENSG00000264497,,17,
ENSG00000266777,,17,
ENSG00000264164,,17,
ENSG00000266379,,17,
ENSG00000263369,,17,
ENSG00000265574,,17,
ENSG00000263985,,17,
ENSG00000214708,,17,
ENSG00000126858,,17,
ENSG00000265293,,17,
ENSG00000269402,,17,
ENSG00000266282,,17,
ENSG00000141314,,17,
ENSG00000263674,,17,
ENSG00000108666,,17,
ENSG00000265139,,17,
ENSG00000263749,,17,
ENSG00000207928,,17,
ENSG00000010244,,17,
ENSG00000266385,,17,
ENSG00000264083,,17,
ENSG00000264373,,17,
ENSG00000108671,,17,
ENSG00000202100,,17,
ENSG00000176749,,17,
ENSG00000176658,,17,
ENSG00000266718,,17,
ENSG00000265222,,17,
ENSG00000263717,,17,
ENSG00000266599,,17,
ENSG00000265337,,17,
ENSG00000264458,,17,
ENSG00000201178,,17,
ENSG00000226377,,17,
ENSG00000236377,,17,
ENSG00000006042,,17,
ENSG00000141316,,17,
ENSG00000108684,,17,
ENSG00000264598,,17,
ENSG00000266535,,17,
ENSG00000265544,,17,
ENSG00000265697,,17,
ENSG00000265125,,17,
ENSG00000265115,,17,
ENSG00000264643,,17,
ENSG00000265689,,17,
ENSG00000221699,,17,
ENSG00000265356,,17,
ENSG00000263435,,17,
ENSG00000226049,,17,
ENSG00000263485,,17,
ENSG00000265775,,17,
ENSG00000252370,,17,
ENSG00000264791,,17,
ENSG00000263571,,17,
ENSG00000261156,,17,
ENSG00000263383,,17,
ENSG00000264990,,17,
ENSG00000265501,,17,
ENSG00000268024,,17,
ENSG00000108691,,17,
ENSG00000108688,,17,
ENSG00000172156,,17,
ENSG00000108700,,17,
ENSG00000265614,,17,
ENSG00000181374,,17,
ENSG00000108702,,17,
ENSG00000225582,,17,
ENSG00000197322,,17,
ENSG00000181291,,17,
ENSG00000264174,,17,
ENSG00000264622,,17,
ENSG00000132141,,17,
ENSG00000198783,,17,
ENSG00000005156,,17,
